,ticker,forecast_horizon,indicator,parameter,metric,value
1683,TSLA,30,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_signal_accuracy,0.5122918318794607
1684,TSLA,30,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_p-value,0.14517524625426198
1685,TSLA,30,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_p-value,0.04566319617940125
1686,TSLA,30,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_p-value,0.36614251104643714
1687,TSLA,30,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_p-value,0.009293784267308211
1688,TSLA,30,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_pct,0.5757350204689244
1689,TSLA,30,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_bullish_pct,0.5830639948287007
1690,TSLA,30,ppo,"{'fastperiod': 12, 'slowperiod': 26}",negative_ppo_bullish_pct,0.5815789473684211
1691,TSLA,30,ppo,"{'fastperiod': 12, 'slowperiod': 26}",ppo_p-value,0.29954195543023643
1692,TSLA,30,bbands,20,above_bb_upperband_pct,0.08373650911797544
1693,TSLA,30,bbands,20,above_bb_upperband_bullish_pct,0.6
1694,TSLA,30,bbands,20,below_bb_lowerband_pct,0.043542984741347227
1695,TSLA,30,bbands,20,below_bb_lowerband_bullish_pct,0.6410256410256411
1696,TSLA,30,bbands,20,above_bb_upperband_p-value,0.3206904310935691
1697,TSLA,30,bbands,20,below_bb_lowerband_p-value,0.023936893580366134
1698,TSLA,30,bbands,30,above_bb_upperband_pct,0.09378489021213249
1699,TSLA,30,bbands,30,above_bb_upperband_bullish_pct,0.626984126984127
1700,TSLA,30,bbands,30,below_bb_lowerband_pct,0.04949758094529215
1701,TSLA,30,bbands,30,below_bb_lowerband_bullish_pct,0.6691729323308271
1702,TSLA,30,bbands,30,above_bb_upperband_p-value,0.02525938252398884
1703,TSLA,30,bbands,30,below_bb_lowerband_p-value,0.005918763326790365
1704,GE,1,general,NA,bullish_pct,0.5037664783427496
1705,GE,1,general,NA,long_pct,0.16704331450094162
1706,GE,1,general,NA,short_pct,0.16591337099811676
1707,GE,1,general,NA,mean_returns,0.0003462497881891062
1708,GE,1,general,NA,volatility,2.0464061626787955
1709,GE,1,general,NA,mean_volume,50556813.14952919
1710,GE,1,general,NA,trend_p-value,0.022456110623672032
1711,GE,1,general,NA,position_p-value,0.33914647887425176
1712,GE,1,sma,14,above_sma_pct,0.49453860640301317
1713,GE,1,sma,14,above_sma_bullish_pct,0.5072353389185073
1714,GE,1,sma,14,below_sma_bullish_pct,0.5007451564828614
1715,GE,1,sma,14,sma_p-value,0.26492365242702676
1716,GE,1,sma,20,above_sma_pct,0.5016949152542373
1717,GE,1,sma,20,above_sma_bullish_pct,0.5015015015015015
1718,GE,1,sma,20,below_sma_bullish_pct,0.5064247921390779
1719,GE,1,sma,20,sma_p-value,0.46201281793523397
1720,GE,1,sma,50,above_sma_pct,0.5092278719397364
1721,GE,1,sma,50,above_sma_bullish_pct,0.5051775147928994
1722,GE,1,sma,50,below_sma_bullish_pct,0.5026861089792786
1723,GE,1,sma,50,sma_p-value,0.20688235196503418
1724,GE,1,sma,100,above_sma_pct,0.5152542372881356
1725,GE,1,sma,100,above_sma_bullish_pct,0.49817251461988304
1726,GE,1,sma,100,below_sma_bullish_pct,0.51010101010101
1727,GE,1,sma,100,sma_p-value,0.4299594496157856
1728,GE,1,rsi,14,overbought_pct,0.06064030131826742
1729,GE,1,rsi,14,overbought_bullish_pct,0.5062111801242236
1730,GE,1,rsi,14,oversold_pct,0.04180790960451977
1731,GE,1,rsi,14,oversold_bullish_pct,0.5495495495495496
1732,GE,1,rsi,14,trend_change_accuracy,0.5212765957446809
1733,GE,1,rsi,14,overbought_p-value,0.3863581676769265
1734,GE,1,rsi,14,oversold_p-value,0.021052440554828026
1735,GE,1,rsi,28,overbought_pct,0.008851224105461394
1736,GE,1,rsi,28,overbought_bullish_pct,0.44680851063829785
1737,GE,1,rsi,28,oversold_pct,0.007909604519774011
1738,GE,1,rsi,28,oversold_bullish_pct,0.5238095238095238
1739,GE,1,rsi,28,trend_change_accuracy,0.5641025641025641
1740,GE,1,rsi,28,overbought_p-value,0.35538327621993315
1741,GE,1,rsi,28,oversold_p-value,0.12599938801414046
1742,GE,1,rsi,42,overbought_pct,0.002071563088512241
1743,GE,1,rsi,42,overbought_bullish_pct,0.36363636363636365
1744,GE,1,rsi,42,oversold_pct,0.0005649717514124294
1745,GE,1,rsi,42,oversold_bullish_pct,0.6666666666666666
1746,GE,1,rsi,42,trend_change_accuracy,1.0
1747,GE,1,rsi,42,overbought_p-value,
1748,GE,1,rsi,42,oversold_p-value,
1749,GE,1,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_bullish_pct,0.5116453794139745
1750,GE,1,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_bullish_pct,0.5046082949308756
1751,GE,1,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_bullish_pct,0.4977238239757208
1752,GE,1,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_bullish_pct,0.5018395879323032
1753,GE,1,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_signal_accuracy,0.5286195286195287
1754,GE,1,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_signal_accuracy,0.4979454613373179
1755,GE,1,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_p-value,0.08123277041952531
1756,GE,1,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_p-value,0.47876288306979276
1757,GE,1,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_p-value,0.14716134770933803
1758,GE,1,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_p-value,0.34396477408331727
1759,GE,1,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_pct,0.4977401129943503
1760,GE,1,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_bullish_pct,0.5092697692016648
1761,GE,1,ppo,"{'fastperiod': 12, 'slowperiod': 26}",negative_ppo_bullish_pct,0.49868766404199477
1762,GE,1,ppo,"{'fastperiod': 12, 'slowperiod': 26}",ppo_p-value,0.1882540346915666
1763,GE,1,bbands,20,above_bb_upperband_pct,0.05894538606403013
1764,GE,1,bbands,20,above_bb_upperband_bullish_pct,0.5271565495207667
1765,GE,1,bbands,20,below_bb_lowerband_pct,0.062146892655367235
1766,GE,1,bbands,20,below_bb_lowerband_bullish_pct,0.5303030303030303
1767,GE,1,bbands,20,above_bb_upperband_p-value,0.18832002998523084
1768,GE,1,bbands,20,below_bb_lowerband_p-value,0.26788062264309465
1769,GE,1,bbands,30,above_bb_upperband_pct,0.06779661016949153
1770,GE,1,bbands,30,above_bb_upperband_bullish_pct,0.5055555555555555
1771,GE,1,bbands,30,below_bb_lowerband_pct,0.06365348399246705
1772,GE,1,bbands,30,below_bb_lowerband_bullish_pct,0.5384615384615384
1773,GE,1,bbands,30,above_bb_upperband_p-value,0.4831754856108471
1774,GE,1,bbands,30,below_bb_lowerband_p-value,0.046113756466466135
1775,GE,2,general,NA,bullish_pct,0.5115753811405985
1776,GE,2,general,NA,long_pct,0.16469038208168643
1777,GE,2,general,NA,short_pct,0.16487859966120835
1778,GE,2,general,NA,mean_returns,0.02083287545655127
1779,GE,2,general,NA,volatility,2.904200474305827
1780,GE,2,general,NA,mean_volume,50790694.64935065
1781,GE,2,general,NA,trend_p-value,0.01940459970018925
1782,GE,2,general,NA,position_p-value,0.4356622391492573
1783,GE,2,sma,14,above_sma_pct,0.49444758140410316
1784,GE,2,sma,14,above_sma_bullish_pct,0.5157974876284735
1785,GE,2,sma,14,below_sma_bullish_pct,0.5078183172002978
1786,GE,2,sma,14,sma_p-value,0.0920361998565622
1787,GE,2,sma,20,above_sma_pct,0.5002823263692829
1788,GE,2,sma,20,above_sma_bullish_pct,0.5067720090293454
1789,GE,2,sma,20,below_sma_bullish_pct,0.5167608286252354
1790,GE,2,sma,20,sma_p-value,0.39719445131040354
1791,GE,2,sma,50,above_sma_pct,0.5108225108225108
1792,GE,2,sma,50,above_sma_bullish_pct,0.5095799557848194
1793,GE,2,sma,50,below_sma_bullish_pct,0.5140438630242401
1794,GE,2,sma,50,sma_p-value,0.25933608318337414
1795,GE,2,sma,100,above_sma_pct,0.5149632975719932
1796,GE,2,sma,100,above_sma_bullish_pct,0.508406432748538
1797,GE,2,sma,100,below_sma_bullish_pct,0.5153279006596818
1798,GE,2,sma,100,sma_p-value,0.4454353180520833
1799,GE,2,rsi,14,overbought_pct,0.06154714850367024
1800,GE,2,rsi,14,overbought_bullish_pct,0.5137614678899083
1801,GE,2,rsi,14,oversold_pct,0.042348955392433656
1802,GE,2,rsi,14,oversold_bullish_pct,0.5555555555555556
1803,GE,2,rsi,14,trend_change_accuracy,0.5357142857142857
1804,GE,2,rsi,14,overbought_p-value,0.49895328316964394
1805,GE,2,rsi,14,oversold_p-value,0.053571443096986006
1806,GE,2,rsi,28,overbought_pct,0.008846226237530586
1807,GE,2,rsi,28,overbought_bullish_pct,0.5106382978723404
1808,GE,2,rsi,28,oversold_pct,0.008281573498964804
1809,GE,2,rsi,28,oversold_bullish_pct,0.5227272727272727
1810,GE,2,rsi,28,trend_change_accuracy,0.5
1811,GE,2,rsi,28,overbought_p-value,0.24739054428592666
1812,GE,2,rsi,28,oversold_p-value,0.22261335114687314
1813,GE,2,rsi,42,overbought_pct,0.002258610954263128
1814,GE,2,rsi,42,overbought_bullish_pct,0.4166666666666667
1815,GE,2,rsi,42,oversold_pct,0.001129305477131564
1816,GE,2,rsi,42,oversold_bullish_pct,0.5
1817,GE,2,rsi,42,trend_change_accuracy,0.8333333333333334
1818,GE,2,rsi,42,overbought_p-value,
1819,GE,2,rsi,42,oversold_p-value,
1820,GE,2,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_bullish_pct,0.523168908819133
1821,GE,2,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_bullish_pct,0.5165767154973014
1822,GE,2,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_bullish_pct,0.5121396054628224
1823,GE,2,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_bullish_pct,0.49558823529411766
1824,GE,2,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_signal_accuracy,0.5229050279329609
1825,GE,2,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_signal_accuracy,0.5082150858849888
1826,GE,2,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_p-value,0.021524892255812087
1827,GE,2,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_p-value,0.3787666645943214
1828,GE,2,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_p-value,0.36031470032119034
1829,GE,2,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_p-value,0.08777972657664368
1830,GE,2,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_pct,0.49727084509693203
1831,GE,2,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_bullish_pct,0.5102195306585919
1832,GE,2,ppo,"{'fastperiod': 12, 'slowperiod': 26}",negative_ppo_bullish_pct,0.5132909022837888
1833,GE,2,ppo,"{'fastperiod': 12, 'slowperiod': 26}",ppo_p-value,0.2133230172037029
1834,GE,2,bbands,20,above_bb_upperband_pct,0.05853566723131941
1835,GE,2,bbands,20,above_bb_upperband_bullish_pct,0.5209003215434084
1836,GE,2,bbands,20,below_bb_lowerband_pct,0.061923583662714096
1837,GE,2,bbands,20,below_bb_lowerband_bullish_pct,0.5015197568389058
1838,GE,2,bbands,20,above_bb_upperband_p-value,0.3881029876319047
1839,GE,2,bbands,20,below_bb_lowerband_p-value,0.4696486273797412
1840,GE,2,bbands,30,above_bb_upperband_pct,0.06794654620741578
1841,GE,2,bbands,30,above_bb_upperband_bullish_pct,0.5373961218836565
1842,GE,2,bbands,30,below_bb_lowerband_pct,0.06474684735554301
1843,GE,2,bbands,30,below_bb_lowerband_bullish_pct,0.502906976744186
1844,GE,2,bbands,30,above_bb_upperband_p-value,0.16086997015834603
1845,GE,2,bbands,30,below_bb_lowerband_p-value,0.47587316317605616
1846,GE,3,general,NA,bullish_pct,0.5156191193074896
1847,GE,3,general,NA,long_pct,0.16654121189311252
1848,GE,3,general,NA,short_pct,0.16898757997741815
1849,GE,3,general,NA,mean_returns,0.0351953720233865
1850,GE,3,general,NA,volatility,3.5817881267156695
1851,GE,3,general,NA,mean_volume,50814230.39668799
1852,GE,3,general,NA,trend_p-value,0.009123919925316186
1853,GE,3,general,NA,position_p-value,0.21420135045511596
1854,GE,3,sma,14,above_sma_pct,0.4960481746330448
1855,GE,3,sma,14,above_sma_bullish_pct,0.5147951441578149
1856,GE,3,sma,14,below_sma_bullish_pct,0.513816280806572
1857,GE,3,sma,14,sma_p-value,0.19839603638580955
1858,GE,3,sma,20,above_sma_pct,0.5007527286413248
1859,GE,3,sma,20,above_sma_bullish_pct,0.5077038707252912
1860,GE,3,sma,20,below_sma_bullish_pct,0.5209197135318507
1861,GE,3,sma,20,sma_p-value,0.44462335064929664
1862,GE,3,sma,50,above_sma_pct,0.5101618366578848
1863,GE,3,sma,50,above_sma_bullish_pct,0.5079306528956105
1864,GE,3,sma,50,below_sma_bullish_pct,0.5209373799462159
1865,GE,3,sma,50,sma_p-value,0.28421279718907067
1866,GE,3,sma,100,above_sma_pct,0.5154309371471585
1867,GE,3,sma,100,above_sma_bullish_pct,0.50675428988682
1868,GE,3,sma,100,below_sma_bullish_pct,0.5223300970873787
1869,GE,3,sma,100,sma_p-value,0.4698358749000708
1870,GE,3,rsi,14,overbought_pct,0.060782837786977795
1871,GE,3,rsi,14,overbought_bullish_pct,0.5479876160990712
1872,GE,3,rsi,14,oversold_pct,0.04158825743319533
1873,GE,3,rsi,14,oversold_bullish_pct,0.5746606334841629
1874,GE,3,rsi,14,trend_change_accuracy,0.5105263157894737
1875,GE,3,rsi,14,overbought_p-value,0.34263669113807005
1876,GE,3,rsi,14,oversold_p-value,0.019714307112637133
1877,GE,3,rsi,28,overbought_pct,0.009032743695897629
1878,GE,3,rsi,28,overbought_bullish_pct,0.6458333333333334
1879,GE,3,rsi,28,oversold_pct,0.008280015054572827
1880,GE,3,rsi,28,oversold_bullish_pct,0.5454545454545454
1881,GE,3,rsi,28,trend_change_accuracy,0.4146341463414634
1882,GE,3,rsi,28,overbought_p-value,0.053541401255364045
1883,GE,3,rsi,28,oversold_p-value,0.12365321720463457
1884,GE,3,rsi,42,overbought_pct,0.002258185923974407
1885,GE,3,rsi,42,overbought_bullish_pct,0.4166666666666667
1886,GE,3,rsi,42,oversold_pct,0.0007527286413248024
1887,GE,3,rsi,42,oversold_bullish_pct,0.75
1888,GE,3,rsi,42,trend_change_accuracy,1.0
1889,GE,3,rsi,42,overbought_p-value,
1890,GE,3,rsi,42,oversold_p-value,
1891,GE,3,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_bullish_pct,0.5336826347305389
1892,GE,3,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_bullish_pct,0.5211701308698999
1893,GE,3,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_bullish_pct,0.5124905374716124
1894,GE,3,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_bullish_pct,0.49042709867452133
1895,GE,3,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_signal_accuracy,0.5339168490153173
1896,GE,3,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_signal_accuracy,0.5110115714818962
1897,GE,3,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_p-value,0.020577034457733456
1898,GE,3,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_p-value,0.46643942593464616
1899,GE,3,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_p-value,0.37117334753403153
1900,GE,3,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_p-value,0.05237663302192497
1901,GE,3,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_pct,0.498118178396688
1902,GE,3,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_bullish_pct,0.5126558367963733
1903,GE,3,ppo,"{'fastperiod': 12, 'slowperiod': 26}",negative_ppo_bullish_pct,0.5159355080614924
1904,GE,3,ppo,"{'fastperiod': 12, 'slowperiod': 26}",ppo_p-value,0.26115787915606775
1905,GE,3,bbands,20,above_bb_upperband_pct,0.05871283402333459
1906,GE,3,bbands,20,above_bb_upperband_bullish_pct,0.5256410256410257
1907,GE,3,bbands,20,below_bb_lowerband_pct,0.0626646593902898
1908,GE,3,bbands,20,below_bb_lowerband_bullish_pct,0.5345345345345346
1909,GE,3,bbands,20,above_bb_upperband_p-value,0.27979554365387005
1910,GE,3,bbands,20,below_bb_lowerband_p-value,0.27742848090978744
1911,GE,3,bbands,30,above_bb_upperband_pct,0.06812194203989462
1912,GE,3,bbands,30,above_bb_upperband_bullish_pct,0.5386740331491713
1913,GE,3,bbands,30,below_bb_lowerband_pct,0.06398193451260821
1914,GE,3,bbands,30,below_bb_lowerband_bullish_pct,0.5323529411764706
1915,GE,3,bbands,30,above_bb_upperband_p-value,0.11152919796038802
1916,GE,3,bbands,30,below_bb_lowerband_p-value,0.20067994378519888
1917,GE,5,general,NA,bullish_pct,0.5048085989062795
1918,GE,5,general,NA,long_pct,0.16632095040543088
1919,GE,5,general,NA,short_pct,0.16820667546671694
1920,GE,5,general,NA,mean_returns,0.05465669129921013
1921,GE,5,general,NA,volatility,4.6062742272312125
1922,GE,5,general,NA,mean_volume,50811689.755232885
1923,GE,5,general,NA,trend_p-value,0.4007318726274338
1924,GE,5,general,NA,position_p-value,0.16348263236000304
1925,GE,5,sma,14,above_sma_pct,0.49632283613049216
1926,GE,5,sma,14,above_sma_bullish_pct,0.5049392097264438
1927,GE,5,sma,14,below_sma_bullish_pct,0.5005615874204418
1928,GE,5,sma,14,sma_p-value,0.05198666706848985
1929,GE,5,sma,20,above_sma_pct,0.4991514237224213
1930,GE,5,sma,20,above_sma_bullish_pct,0.5020778239516434
1931,GE,5,sma,20,below_sma_bullish_pct,0.5033885542168675
1932,GE,5,sma,20,sma_p-value,0.2916641394137187
1933,GE,5,sma,50,above_sma_pct,0.5099000565717519
1934,GE,5,sma,50,above_sma_bullish_pct,0.5048076923076923
1935,GE,5,sma,50,below_sma_bullish_pct,0.5005771450557907
1936,GE,5,sma,50,sma_p-value,0.03716346037331339
1937,GE,5,sma,100,above_sma_pct,0.5129172166698095
1938,GE,5,sma,100,above_sma_bullish_pct,0.5044117647058823
1939,GE,5,sma,100,below_sma_bullish_pct,0.5009678668215254
1940,GE,5,sma,100,sma_p-value,0.05397919441127053
1941,GE,5,rsi,14,overbought_pct,0.0612860644917971
1942,GE,5,rsi,14,overbought_bullish_pct,0.5169230769230769
1943,GE,5,rsi,14,oversold_pct,0.03997737129926457
1944,GE,5,rsi,14,oversold_bullish_pct,0.5801886792452831
1945,GE,5,rsi,14,trend_change_accuracy,0.5443786982248521
1946,GE,5,rsi,14,overbought_p-value,0.4636711812828694
1947,GE,5,rsi,14,oversold_p-value,0.0373088227568795
1948,GE,5,rsi,28,overbought_pct,0.009617197812558929
1949,GE,5,rsi,28,overbought_bullish_pct,0.6666666666666666
1950,GE,5,rsi,28,oversold_pct,0.00792004525740147
1951,GE,5,rsi,28,oversold_bullish_pct,0.5
1952,GE,5,rsi,28,trend_change_accuracy,0.358974358974359
1953,GE,5,rsi,28,overbought_p-value,0.00436346021323524
1954,GE,5,rsi,28,oversold_p-value,0.3765732153323934
1955,GE,5,rsi,42,overbought_pct,0.002074297567414671
1956,GE,5,rsi,42,overbought_bullish_pct,0.36363636363636365
1957,GE,5,rsi,42,oversold_pct,0.0007542900245144258
1958,GE,5,rsi,42,oversold_bullish_pct,0.5
1959,GE,5,rsi,42,trend_change_accuracy,1.0
1960,GE,5,rsi,42,overbought_p-value,
1961,GE,5,rsi,42,oversold_p-value,
1962,GE,5,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_bullish_pct,0.5258040388930442
1963,GE,5,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_bullish_pct,0.5150579150579151
1964,GE,5,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_bullish_pct,0.4961890243902439
1965,GE,5,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_bullish_pct,0.4746136865342163
1966,GE,5,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_signal_accuracy,0.517051705170517
1967,GE,5,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_signal_accuracy,0.5110445526020218
1968,GE,5,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_p-value,0.0036653805246392324
1969,GE,5,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_p-value,0.4132882215602873
1970,GE,5,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_p-value,0.18047776381578962
1971,GE,5,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_p-value,0.023868213785914413
1972,GE,5,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_pct,0.4972656986611352
1973,GE,5,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_bullish_pct,0.49715585893060293
1974,GE,5,ppo,"{'fastperiod': 12, 'slowperiod': 26}",negative_ppo_bullish_pct,0.508252063015754
1975,GE,5,ppo,"{'fastperiod': 12, 'slowperiod': 26}",ppo_p-value,0.2432039329582661
1976,GE,5,bbands,20,above_bb_upperband_pct,0.05826890439373939
1977,GE,5,bbands,20,above_bb_upperband_bullish_pct,0.4919093851132686
1978,GE,5,bbands,20,below_bb_lowerband_pct,0.06317178955308315
1979,GE,5,bbands,20,below_bb_lowerband_bullish_pct,0.5134328358208955
1980,GE,5,bbands,20,above_bb_upperband_p-value,0.36456914447454625
1981,GE,5,bbands,20,below_bb_lowerband_p-value,0.47227384810403444
1982,GE,5,bbands,30,above_bb_upperband_pct,0.06826324721855553
1983,GE,5,bbands,30,above_bb_upperband_bullish_pct,0.5276243093922652
1984,GE,5,bbands,30,below_bb_lowerband_pct,0.0644917970959834
1985,GE,5,bbands,30,below_bb_lowerband_bullish_pct,0.5350877192982456
1986,GE,5,bbands,30,above_bb_upperband_p-value,0.04700363144330159
1987,GE,5,bbands,30,below_bb_lowerband_p-value,0.1730493203578376
1988,GE,10,general,NA,bullish_pct,0.49642588412340105
1989,GE,10,general,NA,long_pct,0.17343867569601204
1990,GE,10,general,NA,short_pct,0.17475545522949587
1991,GE,10,general,NA,mean_returns,0.06851074743623889
1992,GE,10,general,NA,volatility,6.4972503799970545
1993,GE,10,general,NA,mean_volume,50915325.17306245
1994,GE,10,general,NA,trend_p-value,0.10321640461222559
1995,GE,10,general,NA,position_p-value,0.11094325871167804
1996,GE,10,sma,14,above_sma_pct,0.495673438675696
1997,GE,10,sma,14,above_sma_bullish_pct,0.5089184060721063
1998,GE,10,sma,14,below_sma_bullish_pct,0.4856396866840731
1999,GE,10,sma,14,sma_p-value,0.006501439589089233
2000,GE,10,sma,20,above_sma_pct,0.5018811136192626
2001,GE,10,sma,20,above_sma_bullish_pct,0.49887556221889057
2002,GE,10,sma,20,below_sma_bullish_pct,0.4954682779456193
2003,GE,10,sma,20,sma_p-value,0.11210258897242881
2004,GE,10,sma,50,above_sma_pct,0.5110985703536494
2005,GE,10,sma,50,above_sma_bullish_pct,0.49576739050423263
2006,GE,10,sma,50,below_sma_bullish_pct,0.49865332820315506
2007,GE,10,sma,50,sma_p-value,0.15670530032665292
2008,GE,10,sma,100,above_sma_pct,0.5142964635063958
2009,GE,10,sma,100,above_sma_bullish_pct,0.49743964886613024
2010,GE,10,sma,100,below_sma_bullish_pct,0.49690162664601084
2011,GE,10,sma,100,sma_p-value,0.08533153997073123
2012,GE,10,rsi,14,overbought_pct,0.06113619262603461
2013,GE,10,rsi,14,overbought_bullish_pct,0.48615384615384616
2014,GE,10,rsi,14,oversold_pct,0.03969149736644093
2015,GE,10,rsi,14,oversold_bullish_pct,0.46445497630331756
2016,GE,10,rsi,14,trend_change_accuracy,0.47282608695652173
2017,GE,10,rsi,14,overbought_p-value,0.3723065047801133
2018,GE,10,rsi,14,oversold_p-value,0.21707984593998103
2019,GE,10,rsi,28,overbought_pct,0.009029345372460496
2020,GE,10,rsi,28,overbought_bullish_pct,0.5208333333333334
2021,GE,10,rsi,28,oversold_pct,0.008088788562829194
2022,GE,10,rsi,28,oversold_bullish_pct,0.23255813953488372
2023,GE,10,rsi,28,trend_change_accuracy,0.3125
2024,GE,10,rsi,28,overbought_p-value,0.03819663670718896
2025,GE,10,rsi,28,oversold_p-value,0.0008188751261969044
2026,GE,10,rsi,42,overbought_pct,0.002069224981188864
2027,GE,10,rsi,42,overbought_bullish_pct,0.0
2028,GE,10,rsi,42,oversold_pct,0.0007524454477050414
2029,GE,10,rsi,42,oversold_bullish_pct,0.25
2030,GE,10,rsi,42,trend_change_accuracy,1.0
2031,GE,10,rsi,42,overbought_p-value,
2032,GE,10,rsi,42,oversold_p-value,
2033,GE,10,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_bullish_pct,0.517524235645041
2034,GE,10,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_bullish_pct,0.49194167306216424
2035,GE,10,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_bullish_pct,0.5114329268292683
2036,GE,10,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_bullish_pct,0.46838235294117647
2037,GE,10,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_signal_accuracy,0.5276872964169381
2038,GE,10,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_signal_accuracy,0.5217065868263473
2039,GE,10,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_p-value,0.02080572561423587
2040,GE,10,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_p-value,0.10974771938571726
